,id,title,summary,language,is_paid,price,learners_count,rating,reviews_count,url,skills,course_revenue,rating_sum
422,230082,Оптимизация производительности и безопасности в PostgreSQL,"Курс ""Основы PostgreSQL"" предоставляет глубокие знания о системах управления базами данных на примере PostgreSQL. Участники изучат ключевые концепции, такие как создание и управление базами данных, работа с запросами, индексация и оптимизация производительности. Курс охватывает также вопросы репликации, включая настройку потоковой репликации для обеспечения высокой доступности и резервирования данных. Практические примеры и задачи помогут закрепить теоретические знания, делая обучение эффективным и увлекате",ru,0,0.0,225,,0,https://stepik.org/course/230082,"{'SQL', 'PostgreSQL'}",0.0,0.0
423,227757,Приложения в стиле material design на KivyMD Python+PostgreSQL,"Курс по KivyMD (Python) познакомит вас с созданием кроссплатформенных приложений. Вы изучите основы работы с фреймворком Kivy, познакомитесь с PostgreSQL для хранения и управления данными. В рамках курса вы разработаете три проекта, которые помогут закрепить знания на практике: от создания пользовательского интерфейса до работы с базами данных. Курс подойдёт как начинающим, так и программистам, желающим расширить свои навыки.",ru,1,1850.0,7,,0,https://stepik.org/course/227757,"{'Python', 'SQL', 'PostgreSQL'}",12950.0,0.0
424,222711,Управление и оптимизация PostgreSQL,"Курс ""Управление и оптимизация PostgreSQL"" предлагает глубокое погружение в администрирование и оптимизацию баз данных. Участники изучат ключевые аспекты настройки, управления пользователями и ролями, а также настройки прав доступа и ограничения, чтобы обеспечить безопасность данных. В курс также входят темы, связанные с производительностью, включая индексирование, управление транзакциями и оптимизацию запросов. Практические примеры и задания помогут закрепить полученные знания, что позволит эффективно прим",ru,1,2500.0,4,3.0,1,https://stepik.org/course/222711,"{'SQL', 'PostgreSQL'}",10000.0,3.0
425,220823,Основы работы с SQL на примере PostgreSQL,"Курс познакомит вас с основами SQL и PostgreSQL. Вы научитесь создавать и управлять базами данных, выполнять запросы на выборку и изменение данных, работать с соединениями и подзапросами. Курс охватывает также оптимизацию запросов, индексы, транзакции и безопасность. Практические задания помогут закрепить знания. Идеален для начинающих, желающих освоить работу с реляционными базами данных.",ru,1,750.0,23,5.0,1,https://stepik.org/course/220823,"{'SQL', 'PostgreSQL'}",17250.0,5.0
426,218952,Основы PostgreSQL,"Курс предоставляет углубленное изучение PostgreSQL — мощной реляционной базы данных с открытым исходным кодом. Участники освоят установку, настройку и управление базами данных, а также ключевые аспекты SQL, включая:
- CRUD-операции (Создание, Чтение, Обновление, Удаление).
- Соединения (JOIN) для работы с несколькими таблицами.
- Операции над множествами (UNION, INTERSECT, EXCEPT).
- Триггеры и хранимые процедуры для автоматизации процессов.
- Оптимизацию запросов и работу с индексами.",ru,0,0.0,380,4.8,5,https://stepik.org/course/218952,"{'SQL', 'PostgreSQL'}",0.0,24.0
427,218240,"Сайт рецептов Django, DRF, React, Docker,Gunicorn, Postgresql","В курсе рассмотрим готовый проект с описанием. Проект приближен к реальной разработке. Направлен на самостоятельную доработку проекта.
 У пользователя будет возможность создавать рецепты, добавлять их в Избранное и корзину для покупок, подписываться на других пользователей. 

  
  
  
  
  
",ru,1,15000.0,1,5.0,1,https://stepik.org/course/218240,"{'SQL', 'PostgreSQL'}",15000.0,5.0
428,212230,Оконные функции в PostgreSQL,Курс по изучению и практическому применению оконных функций в системе управления базами данных PostgreSQL.,ru,1,750.0,7,4.0,1,https://stepik.org/course/212230,"{'SQL', 'PostgreSQL'}",5250.0,4.0
429,212061,XML в PostgreSQL,Курс по изучению и практическому применению расширяемого языка разметки XML (eXtensible Markup Language) в системе управления базами данных PostgreSQL.,ru,1,750.0,17,5.0,2,https://stepik.org/course/212061,"{'SQL', 'PostgreSQL'}",12750.0,10.0
430,212043,JSON в PostgreSQL,Курс по изучению и практическому применению текстового формата обмена данными JSON (JavaScript Object Notation) в системе управления базами данных PostgreSQL.,ru,1,750.0,35,4.0,4,https://stepik.org/course/212043,"{'SQL', 'PostgreSQL'}",26250.0,16.0
431,210661,Основы PL/pgSQL в СУБД PostgreSQL,"Курс по изучению процедурного расширения PL/pgSQL в СУБД PostgreSQL. Основная концепция PL/pgSQL заключается в том, чтобы преодолеть ограничения языка SQL и предоставить разработчикам новые возможности для работы с базами данных.",ru,1,4300.0,56,5.0,7,https://stepik.org/course/210661,"{'SQL', 'PostgreSQL'}",240800.0,35.0
432,210533,"Путь К Стартапу: Telebot, ChatGPT, PostgreSQL, Сервера, Платежи","Мечтаете о своем IT-стартапе, но не знаете с чего начать? Этот курс — ваш идеальный старт! В ходе уроков я предоставлю все необходимые знания для вашего первого крупного проекта, чтобы вы уверенно двигались вперед в мире разработки.",ru,1,849.0,25,5.0,2,https://stepik.org/course/210533,"{'SQL', 'PostgreSQL'}",21225.0,10.0
433,208455,Модуль Psycopg2 в Python для работы с базами данных PostgreSQL,Модуль psycopg2 в Python позволяет взаимодействовать с базами данных PostgreSQL. Чтобы начать работу с модулем psycopg2 нужно установить его из репозитория PyPi.org,ru,1,600.0,551,4.791666666666667,24,https://stepik.org/course/208455,"{'Python', 'SQL', 'PostgreSQL'}",330600.0,115.0
434,207878,SQL и PostgreSQL: практический курс,"SQL и PostgreSQL от нуля до продвинутого уровня. 200+ упражнений: SQL-задачи с автопроверкой в БД и тесты на понимание. Видео + текстовые конспекты + практика. Оконные функции, CTE, подзапросы, VIEW, транзакции, индексы - темы, которые спрашивают на собеседованиях.",ru,1,1990.0,159,4.666666666666667,12,https://stepik.org/course/207878,"{'SQL', 'PostgreSQL'}",316410.0,56.0
435,206413,PostgreSQL для начинающих: от основ SQL до администрирования БД,"Курс «PostgreSQL для начинающих: от основ SQL до администрирования баз данных» предоставляет комплексное введение в мир одной из самых мощных и гибких реляционных СУБД.

Он охватывает все аспекты работы с PostgreSQL, начиная от основ SQL и заканчивая продвинутыми методами администрирования баз данных.

По окончании курса вы сможете эффективно использовать PostgreSQL для разработки и поддержки сложных баз данных в различных сферах деятельности.",ru,1,1999.0,27,3.6666666666666665,3,https://stepik.org/course/206413,"{'SQL', 'PostgreSQL'}",53973.0,11.0
436,204101,Погружение в базы данных PostgreSQL,"Курс по изучению языка SQL на примере популярной СУБД PostgreSQL, отлично подойдёт для начинающих специалистов и действующих разработчиков, которые желают расширить свои знания в области баз данных.",ru,1,4300.0,134,5.0,7,https://stepik.org/course/204101,"{'SQL', 'PostgreSQL'}",576200.0,35.0
437,186522,SQL и PostgreSQL с нуля — от SELECT до сложных запросов,"Практический курс по SQL и PostgreSQL для начинающих — подойдёт даже тем, кто никогда раньше не работал с базами данных. Вы научитесь писать SQL-запросы с нуля: SELECT, JOIN, GROUP BY, подзапросы, CTE и оконные функции. Курс построен на реальной учебной базе данных и включает 199 теоретических тестов и 175 практических SQL-заданий с автопроверкой. ~20 часов практики. Курс можно пройти за 3-5 недель в спокойном темпе (5-7 часов в неделю)",ru,1,2590.0,20,,0,https://stepik.org/course/186522,"{'SQL', 'PostgreSQL'}",51800.0,0.0
438,186181,Базы данных и SQL с нуля до профи PostgreSQL,"В данном курсе вы пройдете основы работы с базами данных, которые должен знать любой начинающий прикладной разработчик.",ru,1,3490.0,25,4.0,3,https://stepik.org/course/186181,"{'SQL', 'PostgreSQL'}",87250.0,12.0
439,184845,"Сайт рецептов Django, DRF, React, Docker,Gunicorn, Postgresql","В курсе рассмотрим готовый проект с описанием. Проект приближен к реальной разработке. Направлен на самостоятельную доработку проекта.
 У пользователя будет возможность создавать рецепты, добавлять их в Избранное и корзину для покупок, подписываться на других пользователей.",ru,1,7600.0,3,5.0,1,https://stepik.org/course/184845,"{'SQL', 'PostgreSQL'}",22800.0,5.0
440,182183,"Python + SQL БД: PostgreSQL, MySQL, MariaDB для начинающих","Предлагаю небольшой курс по изучению SQL и как пользоваться SQL базами данных, таких как PostgreSQL, MySQL, MariaDB, SQLite. Также используются СУБД для этих БД: Adminer, PhpMyAdmin, SQLiteStudio, PGAdmin, Workbench.",ru,0,0.0,3030,4.25,32,https://stepik.org/course/182183,"{'SQLite', 'MySQL', 'SQL', 'PostgreSQL'}",0.0,136.0
441,181959,PostgreSQL основы,"Добро пожаловать в курс ""Основы PostgreSQL""! Этот курс предназначен для тех, кто хочет начать свой путь в мире баз данных и освоить PostgreSQL - мощную и распространенную систему управления базами данных. В ходе этого курса вы познакомитесь с основными концепциями, навыками и практиками работы с PostgreSQL, начиная с базовых запросов и заканчивая управлением базами данных.",ru,1,2000.0,34,4.0,1,https://stepik.org/course/181959,"{'SQL', 'PostgreSQL'}",68000.0,4.0
442,97207,Практический курс для новичков по SQL и PostgreSQL,"Программирование баз данных: с СУБД PostgreSQL и языком SQL: теория и практика с разборами ДЗ. Все знания, которые вы получите на курсе легко применимы и к другим СУБД, таким как MySQL, Microsoft SQL Server, Oracle.",ru,1,2490.0,3736,4.5256410256410255,78,https://stepik.org/course/97207,"{'MySQL', 'SQL', 'Oracle', 'PostgreSQL'}",9302640.0,353.0
443,85331,SQL и PostgreSQL от новичка до уверенного пользователя,"Друзья! Если у вас не получается оплатить курс, напишите мне azuramuu@gmail.com и я помогу вам оплатой .
Изучаем язык SQL, пишем запросы, создаём базы данных
Данный курс позволит вам окунуться в мир SQL и пройти путь от новичка до продвинутого пользователя
Вы сможете применять свои знания в своей профессиональной деятельности в сфере бизнес-аналитики, создании баз данных и др.",ru,1,11.0,133,4.733333333333333,15,https://stepik.org/course/85331,"{'SQL', 'PostgreSQL'}",1463.0,71.0
444,252915,Основы MySQL: с нуля до первых запросов,"Хотите освоить один из ключевых инструментов в IT — системы управления базами данных? Этот курс познакомит вас с MySQL — одной из самых популярных СУБД в мире. Вы с нуля научитесь устанавливать сервер, создавать базы данных, управлять данными и писать сложные SQL-запросы с нуля. Идеальный старт для будущих backend-разработчиков, аналитиков данных и всех, кто работает с информацией.",ru,0,0.0,11,,0,https://stepik.org/course/252915,"{'MySQL', 'SQL'}",0.0,0.0
445,234193,Основы SQL (MySQL),"Курс состоит из десяти уроков, в каждом из которых сначала идёт шаг с теорией, необходимой для освоения темы шага. Далее идут три шага с заданиями разного плана. В основном это задания, где необходимо написать правильный код. 

Начиная с урока 1.4 «Простые запросы с SELECT. Часть 1» все последующие задания должны выполняться с учётом представленной пользователю базы данных. Просмотреть её структуру можно на втором шаге урока 1.4",ru,0,0.0,1142,3.75,4,https://stepik.org/course/234193,"{'MySQL', 'SQL'}",0.0,15.0
446,216232,Базы данных MySQL,"Курс содержит теоретическую и практическую части по Базам Банных. В практической части научитесь создавать, наполнять базу данных и производить многочисленные операции с данными.
  
  
  
  
",ru,1,3500.0,2,5.0,1,https://stepik.org/course/216232,"{'MySQL', 'SQL'}",7000.0,5.0
447,209588,"Воркшоп ""FullStack—приложение за час"". Java, React.JS, MySQL","Воркшоп позволяет погрузиться в мир современной веб-разработки, демонстрируя создание полноценного fullstack-приложения с использованием популярных технологий.
Курс идеально подходит для новичков, желающих расширить свои навыки в fullstack-разработке и освоить современный стек технологий.",ru,1,3000.0,55,4.833333333333333,6,https://stepik.org/course/209588,"{'MySQL', 'SQL'}",165000.0,29.0
448,206599,MySQL 8 - теория и практика,"Курс освещает базовые конструкции языка запросов СУБД MySQL 8, поддерживаемые типы данных, операторы, встроенные функции, пользовательские переменные и базовые принципы построения запросов: работа с окнами, объединение таблиц и вложение подзапросов.",ru,0,0.0,1230,5.0,2,https://stepik.org/course/206599,"{'MySQL', 'SQL'}",0.0,10.0
449,175919,Построение Telegram-бота на Java и MySQL,"Хотите разрабатывать сервисы, но считаете, что сложно заставить клиента устанавливать приложение? Тогда чат-бот – это то, что вам требуется! ",ru,0,0.0,19,,0,https://stepik.org/course/175919,"{'MySQL', 'SQL'}",0.0,0.0
450,172509,Веб-сайт PHP + MySQL,Веб-сайт витрина кафе быстрого питания. Разграничение прав пользователей. Режим администратора и покупателя.,ru,1,2900.0,4,4.333333333333333,6,https://stepik.org/course/172509,"{'MySQL', 'SQL'}",11600.0,26.0
451,171684,Базы данных MySQL,"Курс содержит теоретическую и практическую части по Базам Банных. В практической части научитесь создавать, наполнять базу данных и производить многочисленные операции с данными.",ru,1,2900.0,6,5.0,2,https://stepik.org/course/171684,"{'MySQL', 'SQL'}",17400.0,10.0
452,101093,Базы данных MySQL в phpMyAdmin,"Базы данных это просто, любой разработчик как frontend так и backend должен понимать базы данных. В этом видео курсе мы будем изучать базы данных на примере системы управления базами данных phpMyAdmin",ru,1,290.0,61,5.0,2,https://stepik.org/course/101093,"{'MySQL', 'SQL'}",17690.0,10.0
453,208151,Модуль SQLite3 в Python для работы с базами данных SQLite,"Модуль SQLite3 в Python позволяет взаимодействовать с базами данных SQLite. Начать работу с модулем SQLite3 очень просто, так как он уже находится в стандартной библиотеке Python и не требует установки.",ru,1,600.0,206,4.75,12,https://stepik.org/course/208151,"{'Python', 'SQL', 'SQLite'}",123600.0,57.0
454,194778,Программирование SQLite на Python,"Это курс для тех, кто хочет научиться программировать Python приложения, использующие базу данных на SQLite. Фактически будут использоваться 2 языка программирования - SQLite и Python.",ru,1,1000.0,102,4.625,8,https://stepik.org/course/194778,"{'Python', 'SQL', 'SQLite'}",102000.0,37.0
455,173214,Python / Django + База данных SQLite + Yandex.map,Разрабатываем web-приложение на Python/Django + База данных SQLite + Yandex.карты для организации встреч круга лиц по интересам,ru,1,800.0,8,4.333333333333333,6,https://stepik.org/course/173214,"{'Python', 'SQL', 'SQLite'}",6400.0,26.0
456,90778,SQLite для аналитики,"Прикладной анализ данных на SQL. Импорт и экспорт, очистка данных, поиск связей и анализ показателей, аналитические функции и работа с JSON.",ru,1,3000.0,489,4.944444444444445,36,https://stepik.org/course/90778,"{'SQL', 'SQLite'}",1467000.0,178.0
457,267057,PHP и Oracle: Интеграция для крупных систем,Интерактивный квест-курс по интеграции PHP и Oracle для создания масштабируемых и надёжных корпоративных систем. Освойте работу с базами данных через увлекательные задания и реальные кейсы.,ru,0,0.0,21,5.0,3,https://stepik.org/course/267057,"{'SQL', 'Oracle'}",0.0,15.0
458,255405,PHP и Oracle: Интеграция для крупных систем,Интерактивный квест-курс по интеграции PHP и Oracle для создания масштабируемых и надёжных корпоративных систем. Освойте работу с базами данных через увлекательные задания и реальные кейсы.,ru,1,1000.0,3,5.0,1,https://stepik.org/course/255405,"{'SQL', 'Oracle'}",3000.0,5.0
459,250492,Oracle Primavera P6: планирование и контроль проектов (2026),"Курс «Oracle Primavera P6: планирование и контроль проектов» — это практическое обучение работе в одной из самых востребованных систем управления проектами. Вы освоите базовые принципы: создание структуры проекта, построение календарно-сетевого графика, управление задачами и ресурсами, контроль выполнения. Курс подходит новичкам и специалистам, желающим получить уверенные навыки планирования и конкурентное преимущество в карьере.",ru,1,990.0,40,5.0,3,https://stepik.org/course/250492,"{'SQL', 'Oracle'}",39600.0,15.0
460,250244,Программирование в PL/SQL ORACLE (С КУРАТОРОМ),"Курс обучения языку PL/SQL, внутреннему языку программирования ORACLE. На основе многолетнего опыта разработки программных продуктов, в том числе информационных систем с одновременных доступом в несколько тысяч человек, на основе значимого опыта работы с большим объемом данных и знаний проектирования и разработки высокоструктурированных баз данных мы создали этот курс. Пошаговое обучение программированию в одной из самых востребованных и мощных СУБД - ORACLE",ru,1,29000.0,2,,0,https://stepik.org/course/250244,"{'SQL', 'Oracle'}",58000.0,0.0
461,240756,Подготовка к сертификации Oracle OCP (часть 2),"Во второй части курса фокус смещается на более глубокие и сложные аспекты Java SE, охватывая темы, требующие уверенного владения языком и внимательности к деталям. Уделяется особое внимание практической отработке экзаменационных задач и типичных ловушек, встречающихся на экзамене OCP.",ru,1,500.0,1,,0,https://stepik.org/course/240756,"{'SQL', 'Oracle', 'Java'}",500.0,0.0
462,235492,Подготовка к сертификации Oracle Java OCA и  OCP (часть 1),"Подготовки к сертификации Oracle OCA и первая часть по OCP по Java SE 8–11. Курс охватывает основы Java: типы данных, управление потоком, ООП, массивы, коллекции и обработку исключений. Включает тесты, практические задания и финальное тестирование. Отличная база для успешной сдачи экзамена OCA.",ru,1,500.0,2,,0,https://stepik.org/course/235492,"{'Java', 'SQL', 'Oracle'}",1000.0,0.0
463,230930,Подготовка к собедованию на позицию разработчик Oracle PL/SQL,"Курс создан для тех, кто хочет уверенно пройти техническое собеседование на позицию Oracle PL/SQL разработчика, особенно в финтех-компаниях. Внутри — только актуальные вопросы, которые действительно встречаются на интервью, с подробными разбором ответов и пояснениями. Вы узнаете, на что обращают внимание работодатели, как грамотно презентовать свои навыки и успешно пройти практическую часть. Курс поможет структурировать знания, избавиться от пробелов и уверенно отвечать даже на сложные вопросы.",ru,1,2800.0,20,4.0,1,https://stepik.org/course/230930,"{'SQL', 'Oracle'}",56000.0,4.0
464,223207,Oracle Primavera P6 (для начинающих и только по делу),"Первый и единственный курс по Oracle Primavera на Stepik.
Курс для начинающих специалистов по планированию, которые получат информацию в полном объеме, последовательно и по делу, без лишней ""воды"".",ru,1,5000.0,0,,0,https://stepik.org/course/223207,"{'SQL', 'Oracle'}",0.0,0.0
465,115662,Java (Джава) для начинающих: с нуля до сертификата Oracle,"Изучение Java на простых примерах для новичков. Теория, практика, домашние задания и их разборы. Надоело пытаться выучить Java по нескольким источникам? Тогда этот курс точно для Вас!",ru,1,1750.0,2411,4.954022988505747,87,https://stepik.org/course/115662,"{'SQL', 'Oracle', 'Java'}",4219250.0,430.99999999999994
466,115617,SQL для начинающих: с нуля до сертификата Oracle,"Изучение SQL на простых примерах для новичков. Теория, практика, домашние задания и их разборы. Надоело пытаться выучить SQL по нескольким источникам? Тогда этот курс точно для Вас!",ru,1,1750.0,2160,5.0,62,https://stepik.org/course/115617,"{'SQL', 'Oracle'}",3780000.0,310.0
467,279157,"DE-практикум: Spark, Docker, Postgres, Airflow, S3. Поток 3","Живой практикум по Data Engineering: поднимаем локальный кластер (Spark + Postgres + Jupyter + Airflow), строим слои RAW/STG/CORE на реальном датасете и разбираем паттерны middle-уровня.
Формат потока: небольшая группа, плотная поддержка и доработка курса по вашей обратной связи.",ru,1,35000.0,10,,0,https://stepik.org/course/279157,"{'Airflow', 'Spark'}",350000.0,0.0
468,262235,Тренажер: 40 задач по PySpark для собеседований,"Попробуйте бесплатные модули и оцените всё сами! Убедитесь, насколько это просто и эффективно, прямо сейчас! 🚀🚀🚀",ru,1,1990.0,15,5.0,1,https://stepik.org/course/262235,{'Spark'},29850.0,5.0
469,250050,Data Engineering Fast‑Track: Kafka → Airflow → Spark,"Практический fast-track по data engineering: за 4–6 недель собираем рабочий конвейер Kafka → Spark → Lakehouse под управлением Airflow. Разберём batch и streaming, окна и watermark, схемы и контракты. Мини‑проекты, Docker Compose, шаблоны DAG и пайплайнов.
Курс подойдёт инженерам, аналитикам и тем, кто хочет освоить современные пайплайны данных с уверенным Python.",ru,1,8990.0,164,4.0,2,https://stepik.org/course/250050,"{'Airflow', 'Spark', 'Python', 'Kafka'}",1474360.0,8.0
470,241343,PySpark с нуля,"Курс предназначен для начинающих специалистов в области обработки больших данных. Вы изучите основы распределённых вычислений с Apache Spark, научитесь работать с RDD и DataFrame, познакомитесь с Spark SQL, оптимизацией запросов, потоковой обработкой и библиотекой машинного обучения MLlib. В финале курса Вы решите практическое задание и добавите готовый проект в портфолио.",ru,1,108000.0,266,5.0,1,https://stepik.org/course/241343,"{'SQL', 'Spark'}",28728000.0,5.0
471,240920,Big Data: основы Apache Hadoop и Spark,"Изучите ключевые технологии Big Data — Apache Hadoop и Spark. Курс поможет освоить базовые концепции работы с большими данными, архитектуру распределённых систем и основные инструменты для обработки и анализа данных. Проходите обучение в удобном для себя темпе.",ru,1,990.0,115,5.0,2,https://stepik.org/course/240920,"{'Spark', 'Hadoop'}",113850.0,10.0
472,223302,"DE-практикум: Spark, Docker, Postgres локально у вас на ноутбуке","Живой практикум по Data Engineering: поднимаем локальный кластер (Spark + Postgres + Jupyter + Airflow), строим слои RAW/STG/CORE на реальном датасете и разбираем паттерны middle-уровня.
Формат потока: небольшая группа, плотная поддержка и доработка курса по вашей обратной связи.",ru,1,35000.0,29,,0,https://stepik.org/course/223302,"{'Airflow', 'Spark'}",1015000.0,0.0
473,210272,Введение в pySpark: Spark на Python,"Курс по pySpark для инженеров данных и не только. Обучение с нуля. Ключевые слова: Data Science, Data Engineer, инженер данных, Spark",ru,1,990.0,477,4.297297297297297,37,https://stepik.org/course/210272,{'Spark'},472230.0,159.0
474,120399,ПАРАЛЛЕЛЬ ЕСЕПТЕУЛЕР  КЛАСТЕРІН HADOOP ФРЕЙМВОРК АРҚЫЛЫ БАПТАУ,Сіз  бұл курс барысында Hadoop фреймворгының архитектурасын және Hadoop кластерінде үлкен көлемді деректерді параллель өңдеуді үйренесіз.,ru,0,0.0,81,,0,https://stepik.org/course/120399,{'Hadoop'},0.0,0.0
475,150,Hadoop. Система для обработки больших объемов данных,"Курс посвящен методам обработки BigData с помощью системы Hadoop. После прохождения курса вы получите знания основных способов хранения и методов обработки больших объемов данных, поймете принципы работы распределенных систем в контексте фреймворка Hadoop и освоите практические навыки разработки приложений, используя программную модель MapReduce.",ru,0,0.0,50163,4.79182156133829,269,https://stepik.org/course/150,{'Hadoop'},0.0,1289.0
476,270669,"Разработчик event-driven микросервисов: gRPC, Kafka, Redis","Научитесь проектировать и реализовывать event-driven пайплайн с использованием gRPC, Kafka и Redis. Курс сочетает теорию и практику: от построения архитектуры и написания сервисов до тестирования, логирования и масштабирования.",ru,0,0.0,34,5.0,3,https://stepik.org/course/270669,{'Kafka'},0.0,15.0
477,258122,Основы брокеров сообщений на примере Kafka и RabbitMQ,"Брокеры сообщений — неотъемлемая часть современных ИТ-систем, но их редко объясняют с нуля. В этом курсе мы разбираем ключевые идеи и базовые концепции, стоящие за брокерами, и показываем, как они реализованы в Kafka и RabbitMQ.",ru,0,0.0,1387,4.888888888888889,45,https://stepik.org/course/258122,"{'Kafka', 'RabbitMQ'}",0.0,220.00000000000003
478,256388,Архитектура интеграций: от REST до Kafka,"Поймите, как работают интеграции в реальных ИТ-системах. Курс научит вас проектировать архитектуру обмена данными, выбирать подходящие технологии и строить решения, которые связывают десятки сервисов в единую экосистему.",ru,0,0.0,521,4.333333333333333,3,https://stepik.org/course/256388,"{'REST', 'Kafka'}",0.0,13.0
479,252646,Специалист Kafka с глубоким пониманием системы,"Погружение в архитектуру Apache Kafka простыми словами. Вы узнаете, как работают брокеры, топики, партиции, репликация и смещения. Курс помогает понять устройство Kafka «изнутри» и объясняет, как эта система обеспечивает масштабируемость, надёжность и обработку больших потоков данных.",ru,1,1000.0,13,5.0,1,https://stepik.org/course/252646,{'Kafka'},13000.0,5.0
480,252037,"Разработчик event-driven микросервисов: gRPC, Kafka, Redis","Научитесь проектировать и реализовывать event-driven пайплайн с использованием gRPC, Kafka и Redis. Курс сочетает теорию и практику: от построения архитектуры и написания сервисов до тестирования, логирования и масштабирования.",ru,1,1000.0,8,,0,https://stepik.org/course/252037,{'Kafka'},8000.0,0.0
481,240922,Kafka: полный курс,"Данный курс охватывает все аспекты работы с Apache Kafka: от основ до продвинутых тем, включая настройку, интеграцию и оптимизацию потоковой передачи данных. Курс удобно проходить в своем темпе.",ru,1,1490.0,227,5.0,1,https://stepik.org/course/240922,{'Kafka'},338230.0,5.0
482,240351,"Системный анализ: Асинхронные API и брокеры сообщений (Kafka,MQ)","МАКСИМУМ РАЗНООБРАЗНЫХ ЗАДАНИЙ НА ПРАКТИКУ по теме! Коллеги, перед Вами НАИБОЛЕЕ ПОЛНЫЙ КУРС ПО АСИНХРОННЫМ ИНТЕГРАЦИЯМ, в котором Вы изучите теорию HTTP и работу интернета, Long/Short Polling, Webhook, Websocket, SSE-интеграции и интеграции через ESB, Kafka и RabbitMQ с реальными кейсами и практикой, а также с указанием примечаний и рекомендаций автора для подготовки непосредственно к собеседованиям, что прокачает ваши навыки для получения ЖЕЛАЕМОГО ГРЕЙДА.",ru,1,3299.0,44,5.0,3,https://stepik.org/course/240351,"{'Kafka', 'RabbitMQ'}",145156.0,15.0
483,223717,"Python Backend: FastAPI, SQLAlchemy, RabbitMQ, Kafka, Django","В фокусе — практическое освоение FastAPI и backend-разработки. Возможно, это не первый курс, но точно второй, который стоит пройти. Он даёт прочную базу для первых pet-проектов. Освещены следующие темы: FastAPI, Dishka, SQLAlchemy, RabbitMQ, ThreadPoolExecutor, Apache Kafka, Pydantic, Django, DRF, Celery, Taskiq, Redis, Poetry, Docker, pipx и ngrok. Упор на архитектуру, типы, миграции, ORM-стратегии и изоляцию окружения. Подход — инженерный: без магии, с контролем и пониманием.",ru,1,2250.0,336,5.0,1,https://stepik.org/course/223717,"{'Kafka', 'RabbitMQ'}",756000.0,5.0
484,214933,Асинхронные микросервисы с Apache Kafka на Python,"Если вы до сих пор не имели дела в своих проектах с брокерами сообщений, то вы несомненно сделаете правильный выбор, начав свой путь в мир событийно-управляемой архитектуры с изучения Apache Kafka. В рамках этого курса вы научитесь применять наиболее популярные библиотеки для работы с Kafka, создавать масштабируемые системы микросервисов, коммуницирующих посредством Kafka.",ru,1,3490.0,141,4.461538461538462,13,https://stepik.org/course/214933,{'Kafka'},492090.0,58.0
485,213010,"Микросервисы, Docker, Kafka Spring Cloud, реактивный стек","Практика: разработка бэкенд для сервиса заказов еды на вынос
на микросервисной архитектуре по приведенной схеме и с использованием списка технологий из раздела ""О курсе""",ru,0,0.0,1506,5.0,4,https://stepik.org/course/213010,{'Kafka'},0.0,20.0
486,199114,Брокеры сообщений. Apache Kafka,"Курс ""Брокеры сообщений. Apache Kafka"" познакомит с базовыми понятиями, являющимися общими для всех брокеров сообщений, а также расскажет подробнее про один из самых популярных брокеров сообщений - Apache Kafka.",ru,1,999.0,1113,4.607843137254902,51,https://stepik.org/course/199114,{'Kafka'},1111887.0,234.99999999999997
487,99527,Apache Airflow для аналитика (Практикум),"Этот курс будет полезен всем кто работает с данными, и хочет познакомиться с новым инструментом. Airflow это, де факто, стандарт современного ETL, многие крупные компании уже внедрили его в свои процессы.",ru,1,3490.0,2590,4.877777777777778,90,https://stepik.org/course/99527,{'Airflow'},9039100.0,439.00000000000006
488,266593,RabbitMQ с нуля до администратора,"ПРОМОКОД 8MARTA - скидка 30% до 31.03. 
Этот курс — про RabbitMQ. Мы будем работать только через веб-интерфейс, без единой строчки кода.
Вы не пишете код — вы обеспечиваете стабильность системы.
Этот курс научит вас понимать, анализировать и управлять RabbitMQ через встроенный веб-интерфейс — без единой строчки программирования.

Разверните реальный микросервисный интернет-магазин, наблюдайте за потоком сообщений в реальном времени и научитесь видеть проблемы до того, как они станут аварией.",ru,1,2990.0,7,4.0,4,https://stepik.org/course/266593,{'RabbitMQ'},20930.0,16.0
489,240921,RabbitMQ: полный курс,"Данный курс охватывает все ключевые аспекты работы с RabbitMQ: от основ до продвинутых сценариев использования. Вы научитесь устанавливать, настраивать и эффективно использовать брокер сообщений RabbitMQ для построения надежных и масштабируемых систем. Курс удобно проходить в своем темпе, возвращаясь к нужным темам по мере необходимости.",ru,1,990.0,134,,0,https://stepik.org/course/240921,{'RabbitMQ'},132660.0,0.0
490,218436,Работа с RabbitMQ в Go," Практический курс по работе с RabbitMQ на языке Go: от базовых паттернов обмена сообщениями до разработки отказоустойчивых, безопасных и высокопроизводительных систем. Создавайте реальные проекты, освоите продвинутые функции, деплой и мониторинг. Пошаговые уроки с практикой, тестами и готовым кодом. ",ru,1,750.0,42,5.0,1,https://stepik.org/course/218436,{'RabbitMQ'},31500.0,5.0
